"Species","Region","Ymi","Ymax","K","Titulo","Title"
"Pinctada mazatlanica","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinctada mazatlanica en La Ventana"
"Pinctada mazatlanica","Loreto",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinctada mazatlanica en Loreto"
"Pinctada mazatlanica","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinctada mazatlanica en Los Cabos"
"Pinctada mazatlanica","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinctada mazatlanica en Revillagigedo"
"Pinctada mazatlanica","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinctada mazatlanica en Santa Rosalia"
"Pinna rugosa","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinna rugosa en Alto Golfo"
"Pinna rugosa","Cabo Pulmo",2011,2011,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinna rugosa en Cabo Pulmo"
"Pinna rugosa","Corredor",2010,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinna rugosa en Corredor"
"Pinna rugosa","La Paz",2004,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinna rugosa en La Paz"
"Pinna rugosa","La Ventana",2013,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinna rugosa en La Ventana"
"Pinna rugosa","Loreto",2004,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinna rugosa en Loreto"
"Pinna rugosa","Santa Rosalia",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pinna rugosa en Santa Rosalia"
"Plagiotremus azaleus","Alto Golfo",1999,2009,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plagiotremus azaleus en Alto Golfo"
"Plagiotremus azaleus","Cabo Pulmo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plagiotremus azaleus en Cabo Pulmo"
"Plagiotremus azaleus","Corredor",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plagiotremus azaleus en Corredor"
"Plagiotremus azaleus","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plagiotremus azaleus en Huatulco"
"Plagiotremus azaleus","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plagiotremus azaleus en Islas Marias"
"Plagiotremus azaleus","La Paz",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plagiotremus azaleus en La Paz"
"Plagiotremus azaleus","La Ventana",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plagiotremus azaleus en La Ventana"
"Plagiotremus azaleus","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plagiotremus azaleus en Loreto"
"Plagiotremus azaleus","Los Cabos",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plagiotremus azaleus en Los Cabos"
"Plagiotremus azaleus","Santa Rosalia",2009,2009,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plagiotremus azaleus en Santa Rosalia"
"Plicopurpura pansa","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plicopurpura pansa en Revillagigedo"
"Plumularia spp","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plumularia spp en Alto Golfo"
"Plumularia spp","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plumularia spp en Bahia Banderas"
"Plumularia spp","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plumularia spp en Cabo Pulmo"
"Plumularia spp","Corredor",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plumularia spp en Corredor"
"Plumularia spp","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plumularia spp en Huatulco"
"Plumularia spp","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plumularia spp en Islas Marias"
"Plumularia spp","La Paz",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plumularia spp en La Paz"
"Plumularia spp","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plumularia spp en La Ventana"
"Plumularia spp","Loreto",2004,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plumularia spp en Loreto"
"Plumularia spp","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plumularia spp en Los Cabos"
"Plumularia spp","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plumularia spp en Revillagigedo"
"Plumularia spp","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Plumularia spp en Santa Rosalia"
"Pocillopora capitata","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora capitata en Cabo Pulmo"
"Pocillopora capitata","Corredor",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora capitata en Corredor"
"Pocillopora capitata","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora capitata en Huatulco"
"Pocillopora capitata","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora capitata en Islas Marias"
"Pocillopora capitata","La Paz",2005,2007,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora capitata en La Paz"
"Pocillopora capitata","La Ventana",2009,2009,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora capitata en La Ventana"
"Pocillopora capitata","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora capitata en Los Cabos"
"Pocillopora damicornis","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora damicornis en Cabo Pulmo"
"Pocillopora damicornis","Corredor",2003,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora damicornis en Corredor"
"Pocillopora damicornis","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora damicornis en Huatulco"
"Pocillopora damicornis","La Paz",2003,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora damicornis en La Paz"
"Pocillopora damicornis","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora damicornis en La Ventana"
"Pocillopora damicornis","Loreto",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora damicornis en Loreto"
"Pocillopora damicornis","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora damicornis en Los Cabos"
"Pocillopora damicornis","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora damicornis en Revillagigedo"
"Pocillopora effusus","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora effusus en Cabo Pulmo"
"Pocillopora effusus","Corredor",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora effusus en Corredor"
"Pocillopora effusus","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora effusus en Huatulco"
"Pocillopora effusus","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora effusus en Islas Marias"
"Pocillopora effusus","La Paz",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora effusus en La Paz"
"Pocillopora effusus","Loreto",2011,2011,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora effusus en Loreto"
"Pocillopora effusus","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora effusus en Los Cabos"
"Pocillopora effusus","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora effusus en Revillagigedo"
"Pocillopora elegans","Alto Golfo",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora elegans en Alto Golfo"
"Pocillopora elegans","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora elegans en Bahia Banderas"
"Pocillopora elegans","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora elegans en Cabo Pulmo"
"Pocillopora elegans","Corredor",2000,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora elegans en Corredor"
"Pocillopora elegans","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora elegans en Huatulco"
"Pocillopora elegans","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora elegans en Islas Marias"
"Pocillopora elegans","La Paz",2000,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora elegans en La Paz"
"Pocillopora elegans","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora elegans en La Ventana"
"Pocillopora elegans","Loreto",2000,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora elegans en Loreto"
"Pocillopora elegans","Los Cabos",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora elegans en Los Cabos"
"Pocillopora elegans","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora elegans en Revillagigedo"
"Pocillopora elegans","Santa Rosalia",2010,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora elegans en Santa Rosalia"
"Pocillopora eydouxi","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora eydouxi en Islas Marias"
"Pocillopora eydouxi","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora eydouxi en Revillagigedo"
"Pocillopora meandrina","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora meandrina en Cabo Pulmo"
"Pocillopora meandrina","Corredor",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora meandrina en Corredor"
"Pocillopora meandrina","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora meandrina en Huatulco"
"Pocillopora meandrina","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora meandrina en Islas Marias"
"Pocillopora meandrina","La Paz",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora meandrina en La Paz"
"Pocillopora meandrina","La Ventana",2013,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora meandrina en La Ventana"
"Pocillopora meandrina","Loreto",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora meandrina en Loreto"
"Pocillopora meandrina","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora meandrina en Los Cabos"
"Pocillopora meandrina","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora meandrina en Revillagigedo"
"Pocillopora woodjonesi","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pocillopora woodjonesi en Revillagigedo"
"Polyclinum sp1","Alto Golfo",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Polyclinum sp1 en Alto Golfo"
"Polyclinum sp1","Santa Rosalia",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Polyclinum sp1 en Santa Rosalia"
"Polyclinum sp2","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Polyclinum sp2 en Huatulco"
"Polygona socorroensis","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Polygona socorroensis en Revillagigedo"
"Pomacanthus zonipectus","Alto Golfo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pomacanthus zonipectus en Alto Golfo"
"Pomacanthus zonipectus","Bahia Banderas",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pomacanthus zonipectus en Bahia Banderas"
"Pomacanthus zonipectus","Cabo Pulmo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pomacanthus zonipectus en Cabo Pulmo"
"Pomacanthus zonipectus","Corredor",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pomacanthus zonipectus en Corredor"
"Pomacanthus zonipectus","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pomacanthus zonipectus en Huatulco"
"Pomacanthus zonipectus","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pomacanthus zonipectus en Islas Marias"
"Pomacanthus zonipectus","La Paz",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pomacanthus zonipectus en La Paz"
"Pomacanthus zonipectus","La Ventana",2009,2015,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pomacanthus zonipectus en La Ventana"
"Pomacanthus zonipectus","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pomacanthus zonipectus en Loreto"
"Pomacanthus zonipectus","Los Cabos",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pomacanthus zonipectus en Los Cabos"
"Pomacanthus zonipectus","Santa Rosalia",1999,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Pomacanthus zonipectus en Santa Rosalia"
"Porites lobata","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites lobata en Revillagigedo"
"Porites lutea","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites lutea en Revillagigedo"
"Porites panamensis","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites panamensis en Alto Golfo"
"Porites panamensis","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites panamensis en Bahia Banderas"
"Porites panamensis","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites panamensis en Cabo Pulmo"
"Porites panamensis","Corredor",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites panamensis en Corredor"
"Porites panamensis","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites panamensis en Huatulco"
"Porites panamensis","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites panamensis en Islas Marias"
"Porites panamensis","La Paz",2000,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites panamensis en La Paz"
"Porites panamensis","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites panamensis en La Ventana"
"Porites panamensis","Loreto",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites panamensis en Loreto"
"Porites panamensis","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites panamensis en Los Cabos"
"Porites panamensis","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites panamensis en Revillagigedo"
"Porites panamensis","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Porites panamensis en Santa Rosalia"
"Praestheceraeus bellostriatus","Loreto",2014,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Praestheceraeus bellostriatus en Loreto"
"Prionurus laticlavius","Cabo Pulmo",2012,2014,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus laticlavius en Cabo Pulmo"
"Prionurus laticlavius","Corredor",2012,2012,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus laticlavius en Corredor"
"Prionurus laticlavius","Los Cabos",2013,2014,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus laticlavius en Los Cabos"
"Prionurus laticlavius","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus laticlavius en Revillagigedo"
"Prionurus punctatus","Alto Golfo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus punctatus en Alto Golfo"
"Prionurus punctatus","Bahia Banderas",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus punctatus en Bahia Banderas"
"Prionurus punctatus","Cabo Pulmo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus punctatus en Cabo Pulmo"
"Prionurus punctatus","Corredor",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus punctatus en Corredor"
"Prionurus punctatus","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus punctatus en Huatulco"
"Prionurus punctatus","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus punctatus en Islas Marias"
"Prionurus punctatus","La Paz",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus punctatus en La Paz"
"Prionurus punctatus","La Ventana",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus punctatus en La Ventana"
"Prionurus punctatus","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus punctatus en Loreto"
"Prionurus punctatus","Los Cabos",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus punctatus en Los Cabos"
"Prionurus punctatus","Santa Rosalia",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prionurus punctatus en Santa Rosalia"
"Prognathodes falcifer","Corredor",2001,2001,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prognathodes falcifer en Corredor"
"Prognathodes falcifer","Loreto",2003,2003,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Prognathodes falcifer en Loreto"
"Psammocora brighami","Corredor",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammocora brighami en Corredor"
"Psammocora profundacella","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammocora profundacella en Revillagigedo"
"Psammocora stellata","Alto Golfo",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammocora stellata en Alto Golfo"
"Psammocora stellata","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammocora stellata en Cabo Pulmo"
"Psammocora stellata","Corredor",2008,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammocora stellata en Corredor"
"Psammocora stellata","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammocora stellata en Islas Marias"
"Psammocora stellata","La Paz",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammocora stellata en La Paz"
"Psammocora stellata","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammocora stellata en La Ventana"
"Psammocora stellata","Loreto",2007,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammocora stellata en Loreto"
"Psammocora stellata","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammocora stellata en Los Cabos"
"Psammogorgia sp1","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammogorgia sp1 en Alto Golfo"
"Psammogorgia sp1","Loreto",2010,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammogorgia sp1 en Loreto"
"Psammogorgia sp1","Santa Rosalia",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammogorgia sp1 en Santa Rosalia"
"Psammogorgia teres","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammogorgia teres en Alto Golfo"
"Psammogorgia teres","Corredor",1998,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammogorgia teres en Corredor"
"Psammogorgia teres","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Psammogorgia teres en Islas Marias"
