"","Scientific name","State/Province","Vernacular name","Min","Max","Inicio","Inicio_I","Key"
"964",NA,"Tamaulipas","Actinopterigio,Brí_tula,",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Brí_tula, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Brí_tula,"
"965",NA,"Tamaulipas","Actinopterigio,Camarí_n,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Camarí_n, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Camarí_n,"
"966",NA,"Tamaulipas","Actinopterigio,Caríçngido,",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Caríçngido, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Caríçngido,"
"967",NA,"Tamaulipas","Actinopterigio,Catalufa,",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Catalufa, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Catalufa,"
"968",NA,"Tamaulipas","Actinopterigio,Diente de perro,",1989,1989,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Diente de perro, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Diente de perro,"
"969",NA,"Tamaulipas","Actinopterigio,Dragí_n,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Dragí_n, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Dragí_n,"
"970",NA,"Tamaulipas","Actinopterigio,Escolar,",1993,1993,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Escolar, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escolar,"
"971",NA,"Tamaulipas","Actinopterigio,Escorpií_n,",1989,1993,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Escorpií_n, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escorpií_n,"
"972",NA,"Tamaulipas","Actinopterigio,Globo,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Globo, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Globo,"
"973",NA,"Tamaulipas","Actinopterigio,Lengua,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Lengua, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Lengua,"
"974",NA,"Tamaulipas","Actinopterigio,Lenguado,",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Lenguado, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Lenguado,"
"975",NA,"Tamaulipas","Actinopterigio,Lisa,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Lisa, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Lisa,"
"976",NA,"Tamaulipas","Actinopterigio,Mediopico,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Mediopico, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Mediopico,"
"977",NA,"Tamaulipas","Actinopterigio,Mojarra,",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Mojarra, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Mojarra,"
"978",NA,"Tamaulipas","Actinopterigio,Ojiverde,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Ojiverde, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ojiverde,"
"979",NA,"Tamaulipas","Actinopterigio,Peluquero,",1989,1989,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Peluquero, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Peluquero,"
"980",NA,"Tamaulipas","Actinopterigio,Pez sapo,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Pez sapo, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Pez sapo,"
"981",NA,"Tamaulipas","Actinopterigio,Pomatí_mido,",1993,1993,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Pomatí_mido, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Pomatí_mido,"
"982",NA,"Tamaulipas","Actinopterigio,Ronco,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Ronco, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ronco,"
"983",NA,"Tamaulipas","Actinopterigio,Rubio,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Rubio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Rubio,"
"984",NA,"Tamaulipas","Actinopterigio,San Pedro,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,San Pedro, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,San Pedro,"
"985",NA,"Tamaulipas","Actinopterigio,Serrano,",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Actinopterigio,Serrano, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Serrano,"
"986",NA,"Tamaulipas","Anchoa,Actinopterigio,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Anchoa,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Anchoa,Actinopterigio,"
"987",NA,"Tamaulipas","Anfibio",1989,1989,"Presencia de NA en Tamaulipas","Presencia de Anfibio en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Anfibio"
"988",NA,"Tamaulipas","Barbudo,Actinopterigio,",1987,1987,"Presencia de NA en Tamaulipas","Presencia de Barbudo,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Barbudo,Actinopterigio,"
"989",NA,"Tamaulipas","Bivalvo,Molusco,",1990,1993,"Presencia de NA en Tamaulipas","Presencia de Bivalvo,Molusco, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Bivalvo,Molusco,"
"990",NA,"Tamaulipas","Bruja",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Bruja en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Bruja"
"991",NA,"Tamaulipas","Calamar,Molusco,",1987,1993,"Presencia de NA en Tamaulipas","Presencia de Calamar,Molusco, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Calamar,Molusco,"
"992",NA,"Tamaulipas","Camarí_n",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Camarí_n en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Camarí_n"
"993",NA,"Tamaulipas","Cangrejo",1989,1993,"Presencia de NA en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"994",NA,"Tamaulipas","Cangrejo hermitaí±o",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Cangrejo hermitaí±o en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"995",NA,"Tamaulipas","Chile,Actinopterigio,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Chile,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Chile,Actinopterigio,"
"996",NA,"Tamaulipas","Cnidario,Aní©mona,",1989,1989,"Presencia de NA en Tamaulipas","Presencia de Cnidario,Aní©mona, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cnidario,Aní©mona,"
"997",NA,"Tamaulipas","Cnidario,Coral blando,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Cnidario,Coral blando, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cnidario,Coral blando,"
"998",NA,"Tamaulipas","Cofre,Actinopterigio,",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Cofre,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cofre,Actinopterigio,"
"999",NA,"Tamaulipas","Cordado",1989,1989,"Presencia de NA en Tamaulipas","Presencia de Cordado en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cordado"
"1000",NA,"Tamaulipas","Corvina,Actinopterigio,",1987,1990,"Presencia de NA en Tamaulipas","Presencia de Corvina,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Corvina,Actinopterigio,"
"1001",NA,"Tamaulipas","Ctení_foro",1989,1989,"Presencia de NA en Tamaulipas","Presencia de Ctení_foro en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Ctení_foro"
"1002",NA,"Tamaulipas","Elasmobranquio,Raya elí©ctrica,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Elasmobranquio,Raya elí©ctrica, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Elasmobranquio,Raya elí©ctrica,"
"1003",NA,"Tamaulipas","Elasmobranquio,Raya,",1987,1990,"Presencia de NA en Tamaulipas","Presencia de Elasmobranquio,Raya, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Elasmobranquio,Raya,"
"1004",NA,"Tamaulipas","Equinodermo",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Equinodermo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Equinodermo"
"1005",NA,"Tamaulipas","Equinodermo,Holoturoideo,Pepino de mar,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Equinodermo,Holoturoideo,Pepino de mar, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Equinodermo,Holoturoideo,Pepino de mar,"
"1006",NA,"Tamaulipas","Equinodermo,Lirio de mar,",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Equinodermo,Lirio de mar, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Equinodermo,Lirio de mar,"
"1007",NA,"Tamaulipas","Erizo de mar,Equinodermo,Equinoide,",1990,1993,"Presencia de NA en Tamaulipas","Presencia de Erizo de mar,Equinodermo,Equinoide, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Erizo de mar,Equinodermo,Equinoide,"
"1008",NA,"Tamaulipas","Estrella de mar,Asteroideo,Equinodermo,",1990,1993,"Presencia de NA en Tamaulipas","Presencia de Estrella de mar,Asteroideo,Equinodermo, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Estrella de mar,Asteroideo,Equinodermo,"
"1009",NA,"Tamaulipas","Gasterí_podo,Gastrí_podo,Molusco,",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Gasterí_podo,Gastrí_podo,Molusco, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Gasterí_podo,Gastrí_podo,Molusco,"
"1010",NA,"Tamaulipas","Gíçdido,Actinopterigio,",1989,1993,"Presencia de NA en Tamaulipas","Presencia de Gíçdido,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Gíçdido,Actinopterigio,"
"1011",NA,"Tamaulipas","Huachinango,Actinopterigio,",1990,1993,"Presencia de NA en Tamaulipas","Presencia de Huachinango,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Huachinango,Actinopterigio,"
"1012",NA,"Tamaulipas","Lenguado,Actinopterigio,",1987,1990,"Presencia de NA en Tamaulipas","Presencia de Lenguado,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Lenguado,Actinopterigio,"
"1013",NA,"Tamaulipas","Miracielo,Actinopterigio,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Miracielo,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Miracielo,Actinopterigio,"
"1014",NA,"Tamaulipas","Molusco",1989,1993,"Presencia de NA en Tamaulipas","Presencia de Molusco en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Molusco"
"1015",NA,"Tamaulipas","Murcií©lago,Actinopterigio,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Murcií©lago,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Murcií©lago,Actinopterigio,"
"1016",NA,"Tamaulipas","Palometa,Actinopterigio,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Palometa,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Palometa,Actinopterigio,"
"1017",NA,"Tamaulipas","Poliqueto",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Poliqueto en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Poliqueto"
"1018",NA,"Tamaulipas","Pulpo,Molusco,",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Pulpo,Molusco, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Pulpo,Molusco,"
"1019",NA,"Tamaulipas","Raya,Elasmobranquio,",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Raya,Elasmobranquio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Raya,Elasmobranquio,"
"1020",NA,"Tamaulipas","Sable,Actinopterigio,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Sable,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Sable,Actinopterigio,"
"1021",NA,"Tamaulipas","Salmonete,Actinopterigio,",1989,1990,"Presencia de NA en Tamaulipas","Presencia de Salmonete,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Salmonete,Actinopterigio,"
"1022",NA,"Tamaulipas","Salpa",1989,1989,"Presencia de NA en Tamaulipas","Presencia de Salpa en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Salpa"
"1023",NA,"Tamaulipas","Sardina,Actinopterigio,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Sardina,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Sardina,Actinopterigio,"
"1024",NA,"Tamaulipas","Sargo,Actinopterigio,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Sargo,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Sargo,Actinopterigio,"
"1025",NA,"Tamaulipas","Sipuncí_lido",1993,1993,"Presencia de NA en Tamaulipas","Presencia de Sipuncí_lido en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Sipuncí_lido"
"1026",NA,"Tamaulipas","Tiburí_n alfombra,Elasmobranquio,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de Tiburí_n alfombra,Elasmobranquio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Tiburí_n alfombra,Elasmobranquio,"
"1027",NA,"Tamaulipas","íÅngel,Actinopterigio,",1990,1990,"Presencia de NA en Tamaulipas","Presencia de íÅngel,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; íÅngel,Actinopterigio,"
"1028",NA,"Veracruz de Ignacio de la Llave","Actinopterigio",1984,1997,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio"
"1029",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Brí_tula,",1988,1993,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Brí_tula, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Brí_tula,"
"1030",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Caríçngido,",1987,1997,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Caríçngido, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Caríçngido,"
"1031",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Catalufa,",1994,1994,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Catalufa, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Catalufa,"
"1032",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Corneta,",1994,1994,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Corneta, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Corneta,"
"1033",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Diente de perro,",1988,1994,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Diente de perro, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Diente de perro,"
"1034",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Dragí_n negro sin escamas,",1997,1997,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Dragí_n negro sin escamas, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Dragí_n negro sin escamas,"
"1035",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Escorpií_n,",1987,1995,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Escorpií_n, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escorpií_n,"
"1036",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Lengua,",1987,1987,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Lengua, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Lengua,"
"1037",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Lenguado,",1987,1994,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Lenguado, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Lenguado,"
"1038",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Líçbrido,",1987,1987,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Líçbrido, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Líçbrido,"
"1039",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Malcarado,",1997,1997,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Malcarado, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Malcarado,"
"1040",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Mojarra,",1987,1994,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Mojarra, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Mojarra,"
"1041",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Perlero,",1990,1990,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Perlero, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Perlero,"
"1042",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Pez sapo,",1987,1988,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Pez sapo, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Pez sapo,"
"1043",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Pomatí_mido,",1993,1993,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Pomatí_mido, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Pomatí_mido,"
"1044",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Ranisapo,",1987,1987,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Ranisapo, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ranisapo,"
"1045",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Ronco,",1987,1987,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Ronco, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ronco,"
"1046",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Rubio,",1987,1990,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Rubio, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Rubio,"
"1047",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Serpentina,",1995,1995,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Serpentina, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Serpentina,"
"1048",NA,"Veracruz de Ignacio de la Llave","Actinopterigio,Serrano,",1987,1990,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Serrano, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Serrano,"
"1049",NA,"Veracruz de Ignacio de la Llave","Anchoa,Actinopterigio,",1987,1987,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Anchoa,Actinopterigio, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Anchoa,Actinopterigio,"
"1050",NA,"Veracruz de Ignacio de la Llave","Anguila,Actinopterigio,",1997,1997,"Presencia de NA en Veracruz de Ignacio de la Llave","Presencia de Anguila,Actinopterigio, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Anguila,Actinopterigio,"
