"","Especie","Region","Comun","Key","Key_I","Esta","Title"
"595","Bodianus rufus","SAM","Boquinete de arrecife","Boquinete de arrecife Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Boquinete de arrecife Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Bodianus rufus en Banco Chinchorro"
"596","Canthidermis sufflamen","SAM","Xcochin blanco","Xcochin blanco Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin blanco Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Canthidermis sufflamen en Banco Chinchorro"
"597","Caranx ruber","SAM","Cojinuda","Cojinuda Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cojinuda Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Caranx ruber en Banco Chinchorro"
"598","Caranx latus","SAM","Jurel ojon","Jurel ojon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Jurel ojon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Caranx latus en Banco Chinchorro"
"599","Caranx bartholomaei","SAM","Cojinuda amarilla","Cojinuda amarilla Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cojinuda amarilla Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Caranx bartholomaei en Banco Chinchorro"
"600","Caranx crysos","SAM","Cojinuda gris","Cojinuda gris Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cojinuda gris Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Caranx crysos en Banco Chinchorro"
"601","Cephalopholis cruentatus","SAM","Cabrilla de roca","Cabrilla de roca Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cabrilla de roca Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Cephalopholis cruentatus en Banco Chinchorro"
"602","Cephalopholis fulva","SAM","Manzanita","Manzanita Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Manzanita Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Cephalopholis fulva en Banco Chinchorro"
"603","Epinephelus guttatus","SAM","Cabrilla payaso","Cabrilla payaso Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cabrilla payaso Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Epinephelus guttatus en Banco Chinchorro"
"604","Chromis sp.","SAM","Chromis","Chromis Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chromis Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Chromis sp. en Banco Chinchorro"
"605","Damisela sp.","SAM","Damisela","Damisela Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Damisela Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Damisela sp. en Banco Chinchorro"
"606","Dasyatis americana","SAM","Bala","Bala Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Bala Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Dasyatis americana en Banco Chinchorro"
"607","Epinephelus adscensionis","SAM","Cabrilla lunar","Cabrilla lunar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cabrilla lunar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Epinephelus adscensionis en Banco Chinchorro"
"608","Epinephelus striatus","SAM","Mero criollo","Mero criollo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero criollo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Epinephelus striatus en Banco Chinchorro"
"609","Epinephelus morio","SAM","Mero mestizo","Mero mestizo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero mestizo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Epinephelus morio en Banco Chinchorro"
"610","Gerres cinereus","SAM","Mojarra blanca","Mojarra blanca Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mojarra blanca Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Gerres cinereus en Banco Chinchorro"
"611","Ginglymostoma cirratum","SAM","Tiburon gata","Tiburon gata Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Tiburon gata Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Ginglymostoma cirratum en Banco Chinchorro"
"612","Gramma loreto","SAM","Mariposa gallo","Mariposa gallo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mariposa gallo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Gramma loreto en Banco Chinchorro"
"613","Haemulon flavolineatum","SAM","Doradito","Doradito Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Doradito Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Haemulon flavolineatum en Banco Chinchorro"
"614","Haemulon plumierii","SAM","Matagato","Matagato Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Matagato Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Haemulon plumierii en Banco Chinchorro"
"615","Haemulon sciurus","SAM","Chac-chi lineas azules","Chac-chi lineas azules Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi lineas azules Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Haemulon sciurus en Banco Chinchorro"
"616","Haemulon aurolineatum","SAM","Zotito","Zotito Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Zotito Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Haemulon aurolineatum en Banco Chinchorro"
"617","Haemulon album","SAM","Zapatero","Zapatero Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Zapatero Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Haemulon album en Banco Chinchorro"
"618","Haemulon parra","SAM","Barraza","Barraza Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Barraza Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Haemulon parra en Banco Chinchorro"
"619","Haemulon melanurum","SAM","Zote","Zote Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Zote Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Haemulon melanurum en Banco Chinchorro"
"620","Haemulon macrostomun","SAM","Chac-chi de cueva","Chac-chi de cueva Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi de cueva Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Haemulon macrostomun en Banco Chinchorro"
"621","Haemulon sp.","SAM","Chac-chi","Chac-chi Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Haemulon sp. en Banco Chinchorro"
"622","Haemulon chrysargyreum","SAM","Ronco boca chica","Ronco boca chica Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Ronco boca chica Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Haemulon chrysargyreum en Banco Chinchorro"
"623","Haemulon carbonarium","SAM","Chac-chi cola negra","Chac-chi cola negra Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi cola negra Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Haemulon carbonarium en Banco Chinchorro"
"624","Haemulon striatum","SAM","Ronco rayado","Ronco rayado Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Ronco rayado Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Haemulon striatum en Banco Chinchorro"
"625","Holacanthus ciliaris","SAM","Angel reina","Angel reina Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Angel reina Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Holacanthus ciliaris en Banco Chinchorro"
"626","Holacanthus tricolor","SAM","Chabelita tricolor","Chabelita tricolor Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chabelita tricolor Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Holacanthus tricolor en Banco Chinchorro"
"627","Kyphosus sectatrix/incisor","SAM","Cagona","Cagona Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cagona Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Kyphosus sectatrix/incisor en Banco Chinchorro"
"628","Lachnolaimus maximus","SAM","Boquinete","Boquinete Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Boquinete Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Lachnolaimus maximus en Banco Chinchorro"
"629","Lancero sp.","SAM","Cirujanos","Cirujanos Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cirujanos Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Lancero sp. en Banco Chinchorro"
"630","Loro sp.","SAM","Loros","Loros Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loros Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Loro sp. en Banco Chinchorro"
"631","Lutjanus apodus","SAM","Pargo amarillo","Pargo amarillo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo amarillo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Lutjanus apodus en Banco Chinchorro"
"632","Lutjanus mahogoni","SAM","Pargo ojon","Pargo ojon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo ojon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Lutjanus mahogoni en Banco Chinchorro"
"633","Lutjanus griseus","SAM","Pargo mulato","Pargo mulato Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo mulato Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Lutjanus griseus en Banco Chinchorro"
"634","Lutjanus synagris","SAM","Pargo rayado","Pargo rayado Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo rayado Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Lutjanus synagris en Banco Chinchorro"
"635","Lutjanus cyanopterus","SAM","Pargo cubera","Pargo cubera Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo cubera Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Lutjanus cyanopterus en Banco Chinchorro"
"636","Lutjanus analis","SAM","Pargo lunar","Pargo lunar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo lunar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Lutjanus analis en Banco Chinchorro"
"637","Lutjanus sp.","SAM","Pargo","Pargo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Lutjanus sp. en Banco Chinchorro"
"638","Lutjanus jocu","SAM","Pargo lloron","Pargo lloron Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo lloron Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Lutjanus jocu en Banco Chinchorro"
"639","Mariposa sp.","SAM","Mariposa","Mariposa Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mariposa Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Mariposa sp. en Banco Chinchorro"
"640","Melichtys niger","SAM","Xcochin negro","Xcochin negro Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin negro Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Melichtys niger en Banco Chinchorro"
"641","Microspathodon chrysurus","SAM","Damisela cola amarilla","Damisela cola amarilla Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Damisela cola amarilla Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Microspathodon chrysurus en Banco Chinchorro"
"642","Mycteroperca phenax","SAM","Escobillo","Escobillo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Escobillo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Mycteroperca phenax en Banco Chinchorro"
"643","Mycteroperca bonaci","SAM","Abadejo","Abadejo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Abadejo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Mycteroperca bonaci en Banco Chinchorro"
"644","Mycteroperca tigris","SAM","Mero tigre","Mero tigre Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero tigre Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Mycteroperca tigris en Banco Chinchorro"
"645","Mycteroperca interstitialis","SAM","Mero boca amarilla","Mero boca amarilla Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero boca amarilla Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Mycteroperca interstitialis en Banco Chinchorro"
"646","Ocyurus chrysurus","SAM","Rubia","Rubia Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Rubia Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Ocyurus chrysurus en Banco Chinchorro"
"647","Pluma sp.","SAM","Pluma","Pluma Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pluma Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Pluma sp. en Banco Chinchorro"
"648","Pomacanthus arcuatus","SAM","Angel gris","Angel gris Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Angel gris Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Pomacanthus arcuatus en Banco Chinchorro"
"649","Pomacanthus paru","SAM","Angel frances","Angel frances Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Angel frances Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Pomacanthus paru en Banco Chinchorro"
"650","Pterois volitans/miles","SAM","Pez leon","Pez leon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pez leon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Pterois volitans/miles en Banco Chinchorro"
"651","Scarus coeruleus","SAM","Loro azul","Loro azul Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro azul Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Scarus coeruleus en Banco Chinchorro"
"652","Scarus vetula","SAM","Loro bigoton","Loro bigoton Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro bigoton Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Scarus vetula en Banco Chinchorro"
"653","Scarus coelestinus","SAM","Loro medianoche","Loro medianoche Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro medianoche Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Scarus coelestinus en Banco Chinchorro"
"654","Scomberomorus regalis","SAM","Sierra","Sierra Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Sierra Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Scomberomorus regalis en Banco Chinchorro"
"655","Scomberomorus sp.","SAM","Sierra","Sierra Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Sierra Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Scomberomorus sp. en Banco Chinchorro"
"656","Sparisoma viride","SAM","Loro lunar","Loro lunar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro lunar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Sparisoma viride en Banco Chinchorro"
"657","Sparisoma aurofrenatum","SAM","Loro aleta roja","Loro aleta roja Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro aleta roja Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Sparisoma aurofrenatum en Banco Chinchorro"
"658","Sphyraena barracuda","SAM","Barracuda","Barracuda Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Barracuda Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Sphyraena barracuda en Banco Chinchorro"
"659","Thalassoma bifasciatum","SAM","Vieja cabeza azul","Vieja cabeza azul Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Vieja cabeza azul Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Thalassoma bifasciatum en Banco Chinchorro"
"660","Vieja sp.","SAM","Vieja","Vieja Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Vieja Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Vieja sp. en Banco Chinchorro"
"661","Xcochin sp.","SAM","Xcochin","Xcochin Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Xcochin sp. en Banco Chinchorro"
"662","Diadema antillarum","SAM","Erizo negro","Erizo negro Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Erizo negro Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Diadema antillarum en Banco Chinchorro"
"663","Eucidaris tribuloides","SAM","Erizo lapiz","Erizo lapiz Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Erizo lapiz Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Eucidaris tribuloides en Banco Chinchorro"
"664","Holothuroidea sp.","SAM","Pepino de mar","Pepino de mar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pepino de mar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Holothuroidea sp. en Banco Chinchorro"
"665","Octopus sp.","SAM","Pulpo","Pulpo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pulpo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaIIII","Talla de Octopus sp. en Banco Chinchorro"
