"","Especie","Region","Comun","Key_T","Key","Titulo","Otro"
"1373","Pisaster giganteus","PBC","Estrella gigante","Estrella gigante Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Estrella gigante Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaJ","Talla de Pisaster giganteus en Isla Datil, SON"
"1374","Pycnopodia helianthoides","PBC","Estrella sol","Estrella sol Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Estrella sol Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaJ","Talla de Pycnopodia helianthoides en Isla Datil, SON"
"1375","Strongylocentrotus purpuratus","PBC","Erizo morado","Erizo morado Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Erizo morado Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaJ","Talla de Strongylocentrotus purpuratus en Isla Datil, SON"
"1376","Anisotremus davidsoni","PBC","Sargo rayado","Sargo rayado Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Sargo rayado Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Anisotremus davidsoni en Isla San Pedro Martir, SON"
"1377","Caulolatilus princeps","PBC","Pez blanco","Pez blanco Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Pez blanco Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Caulolatilus princeps en Isla San Pedro Martir, SON"
"1378","Chromis punctipinnis","PBC","Castaneta herrera","Castaneta herrera Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Castaneta herrera Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Chromis punctipinnis en Isla San Pedro Martir, SON"
"1379","Embiotoca jacksoni","PBC","Mojarra negra","Mojarra negra Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Mojarra negra Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Embiotoca jacksoni en Isla San Pedro Martir, SON"
"1380","Girella nigricans","PBC","Chopa verde","Chopa verde Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Chopa verde Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Girella nigricans en Isla San Pedro Martir, SON"
"1381","Heterodontus francisci","PBC","Tiburon cornudo","Tiburon cornudo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Tiburon cornudo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Heterodontus francisci en Isla San Pedro Martir, SON"
"1382","Hypsypops rubicundus","PBC","Garibaldi","Garibaldi Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Garibaldi Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Hypsypops rubicundus en Isla San Pedro Martir, SON"
"1383","Mycteroperca xenarcha","PBC","Garropa jaspeada","Garropa jaspeada Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Garropa jaspeada Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Mycteroperca xenarcha en Isla San Pedro Martir, SON"
"1384","Mycteroperca sp.","PBC",NA,"NA Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","NA Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Mycteroperca sp. en Isla San Pedro Martir, SON"
"1385","Ophiodon elongatus","PBC","Molva","Molva Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Molva Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Ophiodon elongatus en Isla San Pedro Martir, SON"
"1386","Oxyjulis californica","PBC","Senorita","Senorita Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Senorita Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Oxyjulis californica en Isla San Pedro Martir, SON"
"1387","Paralabrax clathratus","PBC","Cabrilla sargacera","Cabrilla sargacera Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Cabrilla sargacera Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Paralabrax clathratus en Isla San Pedro Martir, SON"
"1388","Paralabrax nebulifer","PBC","Verdillo","Verdillo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Verdillo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Paralabrax nebulifer en Isla San Pedro Martir, SON"
"1389","Rhacochilus vacca","PBC","Mojarra muellera","Mojarra muellera Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Mojarra muellera Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Rhacochilus vacca en Isla San Pedro Martir, SON"
"1390","Rhinobatos productus","PBC","Guitarra viola","Guitarra viola Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Guitarra viola Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Rhinobatos productus en Isla San Pedro Martir, SON"
"1391","Scorpaenichthys marmoratus","PBC","Cabezon","Cabezon Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Cabezon Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Scorpaenichthys marmoratus en Isla San Pedro Martir, SON"
"1392","Sebastes auriculatus","PBC","Rocote moreno","Rocote moreno Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote moreno Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Sebastes auriculatus en Isla San Pedro Martir, SON"
"1393","Sebastes carnatus","PBC","Rocote amarillo","Rocote amarillo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote amarillo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Sebastes carnatus en Isla San Pedro Martir, SON"
"1394","Sebastes chrysomelas","PBC","Rocote mulato","Rocote mulato Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote mulato Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Sebastes chrysomelas en Isla San Pedro Martir, SON"
"1395","Sebastes flavidus","PBC","Rocote cola amarilla","Rocote cola amarilla Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote cola amarilla Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Sebastes flavidus en Isla San Pedro Martir, SON"
"1396","Sebastes rastrelliger","PBC","Rocote olivo","Rocote olivo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote olivo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Sebastes rastrelliger en Isla San Pedro Martir, SON"
"1397","Sebastes serranoides","PBC","Rocote falsa cabrilla","Rocote falsa cabrilla Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote falsa cabrilla Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Sebastes serranoides en Isla San Pedro Martir, SON"
"1398","Seastes sp.","PBC",NA,"NA Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","NA Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Seastes sp. en Isla San Pedro Martir, SON"
"1399","Semicossyphus pulcher","PBC","Vieja californiana","Vieja californiana Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Vieja californiana Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Semicossyphus pulcher en Isla San Pedro Martir, SON"
"1400","Squatina californica","PBC","Angelote del Pacifico","Angelote del Pacifico Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Angelote del Pacifico Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Squatina californica en Isla San Pedro Martir, SON"
"1401","Stereolepis gigas","PBC","Mero pescada","Mero pescada Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Mero pescada Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Stereolepis gigas en Isla San Pedro Martir, SON"
"1402","Halichoeres semicinctus","PBC","Vieja puntos negros / Senorita roquera","Vieja puntos negros / Senorita roquera Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Vieja puntos negros / Senorita roquera Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Halichoeres semicinctus en Isla San Pedro Martir, SON"
"1403","Mycteroperca jordani","PBC","Baya","Baya Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Baya Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Mycteroperca jordani en Isla San Pedro Martir, SON"
"1404","Anthopleura sp.","PBC","Anemona gigante","Anemona gigante Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Anemona gigante Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Anthopleura sp. en Isla San Pedro Martir, SON"
"1405","Cancer sp.","PBC","Cangrejo jaiba","Cangrejo jaiba Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Cangrejo jaiba Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Cancer sp. en Isla San Pedro Martir, SON"
"1406","Centrostephanus coronatus","PBC","Erizo corona","Erizo corona Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Erizo corona Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Centrostephanus coronatus en Isla San Pedro Martir, SON"
"1407","Crassedoma gigantea","PBC","Almeja de roca","Almeja de roca Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Almeja de roca Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Crassedoma gigantea en Isla San Pedro Martir, SON"
"1408","Neobernaya spadicea","PBC","Caracol porcelana","Caracol porcelana Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol porcelana Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Neobernaya spadicea en Isla San Pedro Martir, SON"
"1409","Cypraea sp.","PBC","Caracol","Caracol Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Cypraea sp. en Isla San Pedro Martir, SON"
"1410","Muricea sp.","PBC","Gorgonido","Gorgonido Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Gorgonido Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Muricea sp. en Isla San Pedro Martir, SON"
"1411","Haliotis corrugata","PBC","Abulon amarillo","Abulon amarillo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon amarillo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Haliotis corrugata en Isla San Pedro Martir, SON"
"1412","Haliotis cracherodii","PBC","Abulon negro","Abulon negro Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon negro Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Haliotis cracherodii en Isla San Pedro Martir, SON"
"1413","Haliotis fulgens","PBC","Abulon azul","Abulon azul Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon azul Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Haliotis fulgens en Isla San Pedro Martir, SON"
"1414","Haliotis rufescens","PBC","Abulon rojo","Abulon rojo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon rojo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Haliotis rufescens en Isla San Pedro Martir, SON"
"1415","Haliotis sorenseni","PBC","Abulon chino","Abulon chino Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon chino Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Haliotis sorenseni en Isla San Pedro Martir, SON"
"1416","Kelletia kelletii","PBC","Caracol tornillo","Caracol tornillo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol tornillo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Kelletia kelletii en Isla San Pedro Martir, SON"
"1417","Leptogorgia chilensis","PBC","Gorgonido rojo","Gorgonido rojo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Gorgonido rojo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Leptogorgia chilensis en Isla San Pedro Martir, SON"
"1418","Megastraea turbanica","PBC","Caracol turbina","Caracol turbina Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol turbina Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Megastraea turbanica en Isla San Pedro Martir, SON"
"1419","Megastraea undosa","PBC","Caracol undosa","Caracol undosa Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol undosa Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Megastraea undosa en Isla San Pedro Martir, SON"
"1420","Loxorhynchus grandis","PBC","Cangrejo arana","Cangrejo arana Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Cangrejo arana Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Loxorhynchus grandis en Isla San Pedro Martir, SON"
"1421","Megathura crenulata","PBC","Lapa china","Lapa china Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Lapa china Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Megathura crenulata en Isla San Pedro Martir, SON"
"1422","Mesocentrotus franciscanus","PBC","Erizo rojo","Erizo rojo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Erizo rojo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Mesocentrotus franciscanus en Isla San Pedro Martir, SON"
"1423","Muricea californica","PBC","Gorgonido","Gorgonido Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Gorgonido Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaK","Talla de Muricea californica en Isla San Pedro Martir, SON"
