MMID,Short_Title,Keywords,Author,Institution,Dataset_Available,Subject_name,Area,Region,Location,Start_Year,End_Year,Data_Time_Points,Unit_Type,Temporal_Resolution,Spatial_Resolution,Dataset_Title,Compilation_Title,Publication_Year,Reference,Available_Metadata,Metadata_name,User_Contact,Institution_Type,Research_Fund,Research_Field,SE_Interaction,Data_Uncertanty,Notes,Lat,Long
1821,Monto Recaudado por Premisos de Pesca Deportiva en Baja California Sur (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Baja California Sur,CONAPESCA,CONAPESCA,1,Baja California Sur,Pacific,Gulf of California,Baja California Sur,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1822,Monto Recaudado por Premisos de Pesca Deportiva en Campeche (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Campeche,CONAPESCA,CONAPESCA,1,Campeche,Atlantic,Banco Campeche Caribe,Campeche,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1823,Monto Recaudado por Premisos de Pesca Deportiva en Chiapas (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Chiapas,CONAPESCA,CONAPESCA,1,Chiapas,Pacific,South Pacific,Chiapas,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1824,Monto Recaudado por Premisos de Pesca Deportiva en Chihuahua (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Chihuahua,CONAPESCA,CONAPESCA,1,Chihuahua,Freshwater/Terrestrial,Freshwater/Terrestrial,Chihuahua,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1825,Monto Recaudado por Premisos de Pesca Deportiva en Coahuila (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Coahuila,CONAPESCA,CONAPESCA,1,Coahuila,Freshwater/Terrestrial,Freshwater/Terrestrial,Coahuila,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1826,Monto Recaudado por Premisos de Pesca Deportiva en Colima (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Colima,CONAPESCA,CONAPESCA,1,Colima,Pacific,Central Pacific,Colima,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1827,Monto Recaudado por Premisos de Pesca Deportiva en Durango (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Durango,CONAPESCA,CONAPESCA,1,Durango,Freshwater/Terrestrial,Freshwater/Terrestrial,Durango,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1828,Monto Recaudado por Premisos de Pesca Deportiva en Guanajuato (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Guanajuato,CONAPESCA,CONAPESCA,1,Guanajuato,Freshwater/Terrestrial,Freshwater/Terrestrial,Guanajuato,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1829,Monto Recaudado por Premisos de Pesca Deportiva en Guerrero (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Guerrero,CONAPESCA,CONAPESCA,1,Guerrero,Pacific,Central Pacific,Guerrero,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1830,Monto Recaudado por Premisos de Pesca Deportiva en Hidalgo (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Hidalgo,CONAPESCA,CONAPESCA,1,Hidalgo,Freshwater/Terrestrial,Freshwater/Terrestrial,Hidalgo,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1831,Monto Recaudado por Premisos de Pesca Deportiva en Jalisco (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Jalisco,CONAPESCA,CONAPESCA,1,Jalisco,Pacific,Central Pacific,Jalisco,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1832,Monto Recaudado por Premisos de Pesca Deportiva en Mexico (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Mexico,CONAPESCA,CONAPESCA,1,Mexico,Freshwater/Terrestrial,Freshwater/Terrestrial,Mexico,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1833,Monto Recaudado por Premisos de Pesca Deportiva en Mexico(DF) (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Mexico(DF),CONAPESCA,CONAPESCA,1,Mexico(DF),Freshwater/Terrestrial,Freshwater/Terrestrial,Mexico(DF),2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1834,Monto Recaudado por Premisos de Pesca Deportiva en Michoacan (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Michoacan,CONAPESCA,CONAPESCA,1,Michoacan,Pacific,Freshwater/Terrestrial,Michoacan,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1835,Monto Recaudado por Premisos de Pesca Deportiva en Morelos (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Morelos,CONAPESCA,CONAPESCA,1,Morelos,Freshwater/Terrestrial,Freshwater/Terrestrial,Morelos,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1836,Monto Recaudado por Premisos de Pesca Deportiva en Nayarit (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Nayarit,CONAPESCA,CONAPESCA,1,Nayarit,Pacific,Central Pacific,Nayarit,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1837,Monto Recaudado por Premisos de Pesca Deportiva en Nuevo Leon (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Nuevo Leon,CONAPESCA,CONAPESCA,1,Nuevo Leon,Freshwater/Terrestrial,Freshwater/Terrestrial,Nuevo Leon,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1838,Monto Recaudado por Premisos de Pesca Deportiva en Oaxaca (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Oaxaca,CONAPESCA,CONAPESCA,1,Oaxaca,Pacific,South Pacific,Oaxaca,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1839,Monto Recaudado por Premisos de Pesca Deportiva en Puebla (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Puebla,CONAPESCA,CONAPESCA,1,Puebla,Freshwater/Terrestrial,Freshwater/Terrestrial,Puebla,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1840,Monto Recaudado por Premisos de Pesca Deportiva en Queretaro (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Queretaro,CONAPESCA,CONAPESCA,1,Queretaro,Freshwater/Terrestrial,Freshwater/Terrestrial,Queretaro,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1841,Monto Recaudado por Premisos de Pesca Deportiva en Quintana Roo (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Quintana Roo,CONAPESCA,CONAPESCA,1,Quintana Roo,Atlantic,Banco Campeche Caribe,Quintana Roo,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1842,Monto Recaudado por Premisos de Pesca Deportiva en San Luis Potosi (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; San Luis Potosi,CONAPESCA,CONAPESCA,1,San Luis Potosi,Freshwater/Terrestrial,Freshwater/Terrestrial,San Luis Potosi,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1843,Monto Recaudado por Premisos de Pesca Deportiva en Sinaloa (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Sinaloa,CONAPESCA,CONAPESCA,1,Sinaloa,Pacific,Gulf of California,Sinaloa,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1844,Monto Recaudado por Premisos de Pesca Deportiva en Sonora (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Sonora,CONAPESCA,CONAPESCA,1,Sonora,Pacific,Gulf of California,Sonora,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1845,Monto Recaudado por Premisos de Pesca Deportiva en Tabasco (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Tabasco,CONAPESCA,CONAPESCA,1,Tabasco,Atlantic,West Gulf of Mexico,Tabasco,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1846,Monto Recaudado por Premisos de Pesca Deportiva en Tamaulipas (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Tamaulipas,CONAPESCA,CONAPESCA,1,Tamaulipas,Atlantic,West Gulf of Mexico,Tamaulipas,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1847,Monto Recaudado por Premisos de Pesca Deportiva en Tlaxcala (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Tlaxcala,CONAPESCA,CONAPESCA,1,Tlaxcala,Freshwater/Terrestrial,Freshwater/Terrestrial,Tlaxcala,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1848,Monto Recaudado por Premisos de Pesca Deportiva en Veracruz (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Veracruz,CONAPESCA,CONAPESCA,1,Veracruz,Atlantic,West Gulf of Mexico,Veracruz,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1849,Monto Recaudado por Premisos de Pesca Deportiva en Yucatan Peninsula (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Yucatan Peninsula,CONAPESCA,CONAPESCA,1,Yucatan,Atlantic,Banco Campeche Caribe,Yucatan Peninsula,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1850,Monto Recaudado por Premisos de Pesca Deportiva en Zacatecas (2008-2013),Monto; Total; Premisos; Pesca; Deportiva; Pesos; Zacatecas,CONAPESCA,CONAPESCA,1,Zacatecas,Freshwater/Terrestrial,Freshwater/Terrestrial,Zacatecas,2008,2013,6,Currency,Year,State,SERIE HISTORICA DE MONTOS RECAUDADOS POR PERMISOS DE PESCA DEPORTIVA SEGUN ENTIDAD FEDERATIVA 2008 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Benefits,NA,NA,NA,NA
1851,Normas Oficiales Mexicanas en Materia de Pesquerias,Norma; Oficial; Mexicana; NOM; PESC; Modificacion,CONAPESCA,CONAPESCA,1,Pesca,National,NA,NA,1993,2009,56,Index,Year,National,"NORMAS OFICIALES MEXICANAS, COMITE CONSULTIVO NACIONAL DE NORMALIZACION DE PESCA RESPONSABLE ""ADMINISTRACION DE PESQUERIAS"".",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Response,NA,NA,NA,NA
1852,Principales Normas Oficiales Pesqueras de otros Sectores,Norma; Oficial; Mexicana; NOM; PESC; Modificacion; Secretaria; Salud; Medio; Ambiente; Recursos; Naturales; SEMARNAT,CONAPESCA,CONAPESCA,1,Pesca,National,NA,NA,1995,2003,12,Index,Year,National,PRINCIPALES NORMAS OFICIALES MEXICANAS RELATIVAS AL SECTOR PESQUERO DE OTRAS DEPENDENCIAS.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Response,NA,NA,NA,NA
1853,Epocas y Zonas de Veda Permanente de Ballena azul ( Balaenoptera musculus ),Nom; Veda; SEMARNAT; Area; Inicio; Termino;  Secretaria; Medio; Ambiente; Recursos; Naturales; Conservacion; Proteccion; Ballena azul Balaenoptera musculus,CONAPESCA,CONAPESCA,1,Balaenoptera musculus,National,NA,NA,1995,2003,3,Index,Year,National,"ESPECIES, EPOCAS Y ZONAS DE VEDA PERMANENTE",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Conservation,Response,NA,NA,NA,NA
1854,Epocas y Zonas de Veda Permanente de Ballena de aleta ( Balaenoptera physalus ),Nom; Veda; SEMARNAT; Area; Inicio; Termino;  Secretaria; Medio; Ambiente; Recursos; Naturales; Conservacion; Proteccion; Ballena de aleta Balaenoptera physalus,CONAPESCA,CONAPESCA,1,Balaenoptera physalus,National,NA,NA,1995,2003,3,Index,Year,National,"ESPECIES, EPOCAS Y ZONAS DE VEDA PERMANENTE",Anuario estadistico de acuacultura y pesca 2014,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Conservation,Response,NA,NA,NA,NA
1855,Epocas y Zonas de Veda Permanente de Ballena de esperma ( Physeter catodon ),Nom; Veda; SEMARNAT; Area; Inicio; Termino;  Secretaria; Medio; Ambiente; Recursos; Naturales; Conservacion; Proteccion; Ballena de esperma Physeter catodon,CONAPESCA,CONAPESCA,1,Physeter catodon,National,NA,NA,1995,2003,3,Index,Year,National,"ESPECIES, EPOCAS Y ZONAS DE VEDA PERMANENTE",Anuario estadistico de acuacultura y pesca 2015,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Conservation,Response,NA,NA,NA,NA
1856,Epocas y Zonas de Veda Permanente de Ballena gris ( Eschrichtius robustus ),Nom; Veda; SEMARNAT; Area; Inicio; Termino;  Secretaria; Medio; Ambiente; Recursos; Naturales; Conservacion; Proteccion; Ballena gris Eschrichtius robustus,CONAPESCA,CONAPESCA,1,Eschrichtius robustus,National,NA,NA,1995,2003,3,Index,Year,National,"ESPECIES, EPOCAS Y ZONAS DE VEDA PERMANENTE",Anuario estadistico de acuacultura y pesca 2016,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Conservation,Response,NA,NA,NA,NA
1857,Epocas y Zonas de Veda Permanente de Ballena jorobada ( Megaptera novaeangliae ),Nom; Veda; SEMARNAT; Area; Inicio; Termino;  Secretaria; Medio; Ambiente; Recursos; Naturales; Conservacion; Proteccion; Ballena jorobada Megaptera novaeangliae,CONAPESCA,CONAPESCA,1,Megaptera novaeangliae,National,NA,NA,1995,2003,3,Index,Year,National,"ESPECIES, EPOCAS Y ZONAS DE VEDA PERMANENTE",Anuario estadistico de acuacultura y pesca 2017,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Conservation,Response,NA,NA,NA,NA
1858,Epocas y Zonas de Veda Permanente de Ballena piloto ( Globicephala macrorhynchus ),Nom; Veda; SEMARNAT; Area; Inicio; Termino;  Secretaria; Medio; Ambiente; Recursos; Naturales; Conservacion; Proteccion; Ballena piloto Globicephala macrorhynchus,CONAPESCA,CONAPESCA,1,Globicephala macrorhynchus,National,NA,NA,1995,2003,3,Index,Year,National,"ESPECIES, EPOCAS Y ZONAS DE VEDA PERMANENTE",Anuario estadistico de acuacultura y pesca 2018,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Conservation,Response,NA,NA,NA,NA
